DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	22q12.3	22	37195278	C1QTNF6	C1QTNF6			ENSG00000133466			rs229541-T	rs229541	0	229541	intron_variant	0	0.43	2.00E-08	7.698970004		1.11	[1.05-1.16]	Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	16p13.13	16	11270222	"TNP2, PRM3, C16orf75"	RMI2			ENSG00000175643			rs416603-T	rs416603	0	416603	intron_variant	0	0.44	3.00E-06	5.522878745		1.06	[1.01-1.12]	Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	1p13.2	1	113761186	PTPN22	PHTF1 - RSBN1	ENSG00000116793	ENSG00000081019		1697	646	rs6679677-A	rs6679677	0	6679677	upstream_gene_variant	1	NR	1.00E-40	40				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	2q33.2	2	203874196	CTLA4	CTLA4 - ICOS	ENSG00000163599	ENSG00000163600		231	62567	rs3087243-A	rs3087243	0	3087243	downstream_gene_variant	1	NR	8.00E-11	10.09691001				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	12q24.13	12	112049014	C12orf30	NAA25			ENSG00000111300			rs17696736-G	rs17696736	0	17696736	intron_variant	0	NR	6.00E-18	17.22184875				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	12q13.2	12	56088396	ERBB3	ERBB3			ENSG00000065361			rs2292239-A	rs2292239	0	2292239	intron_variant	0	NR	3.00E-16	15.52287875				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	18p11.21	18	12779948	PTPN2	LINC01882 - PTPN2	ENSG00000260302	ENSG00000175354		3808	5530	rs2542151-C	rs2542151	0	2542151	intergenic_variant	1	NR	9.00E-08	7.045757491				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	6p21.32	6	32636595	HLA	"HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1"			"ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000225890, ENSG00000196735"			rs9272346-G	rs9272346	0	9272346	intron_variant	0	NR	6.00E-129	128.2218487				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	2p23.3	2	24469940	intergenic	ITSN2 - NCOA1	ENSG00000198399	ENSG00000084676		109404	21314	rs2165738-C	rs2165738	0	2165738	intergenic_variant	1	0.27	4.00E-06	5.397940009		1.07	[1.01-1.13]	Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	10p15.1	10	6081532	IL2RA	RPL32P23 - RBM17	ENSG00000214015	ENSG00000134453		9614	7502	rs12251307-T	rs12251307	0	12251307	intergenic_variant	1	NR	2.00E-06	5.698970004				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
26/11/2008	18978792	Cooper JD	2008-11-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18978792	Meta-analysis of genome-wide association study data identifies additional type 1 diabetes risk loci.	Type 1 diabetes	"3,561 European ancestry cases, 4,646 European ancestry controls"	"6,225 European ancestry cases, 6,946 European ancestry controls, 3,064 European ancestry trios from 2,828 families"	16p13.13	16	11086016	CLEC16A	CLEC16A			ENSG00000038532			rs12708716-G	rs12708716	0	12708716	intron_variant	0	NR	7.00E-13	12.15490196				Affymetrix [up to 335565]	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000258	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	10p15.1	10	6430929	PRKCQ	PRKCQ			ENSG00000065675			rs11258747-?	rs11258747	0	11258747	missense_variant	0	NR	1.00E-07	7				"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	12q13.2	12	56088396	ERBB3	ERBB3			ENSG00000065361			rs2292239-?	rs2292239	0	2292239	intron_variant	0	NR	2.00E-25	24.69897				"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	12q24.12	12	111446804	SH2B3	"ATXN2, SH2B3"			"ENSG00000204842, ENSG00000111252"			rs3184504-?	rs3184504	0	3184504	missense_variant	0	NR	3.00E-27	26.52287875				"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	15q25.1	15	78943104	CTSH	CTSH			ENSG00000103811			rs3825932-?	rs3825932	0	3825932	intron_variant	0	NR	8.00E-08	7.096910013				"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	18p11.21	18	12809341	PTPN2	PTPN2			ENSG00000175354			rs1893217-?	rs1893217	0	1893217	intron_variant	0	NR	4.00E-15	14.39794001				"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	21q22.3	21	42416077	UBASH3A	UBASH3A			ENSG00000160185			rs11203203-?	rs11203203	0	11203203	intron_variant	0	NR	2.00E-09	8.698970004				"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	1q32.1	1	206766559	IL10	Y_RNA - IL10	ENSG00000207391	ENSG00000136634		18467	1043	rs3024505-?	rs3024505	0	3024505	intergenic_variant	1	0.83	2.00E-09	8.698970004		1.19	[1.10-1.30]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	6q22.32	6	126377573	C6orf173	CENPW - NA	ENSG00000203760			28698		rs9388489-G	rs9388489	0	9388489	intron_variant	1	0.45	4.00E-13	12.39794001		1.17	[1.10-1.24]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	7p12.1	7	50959497	COBL	NA - COBL		ENSG00000106078			56715	rs4948088-?	rs4948088	0	4948088	intron_variant	1	0.95	4.00E-08	7.397940009		1.3	[1.11-1.49]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	10q23.31	10	88263276	C10orf59	NA - RNLS		ENSG00000184719			10588	rs10509540-?	rs10509540	0	10509540	intergenic_variant	1	0.71	1.00E-28	28		1.33	[1.25-1.43]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	12p13.31	12	9757568	CD69	CD69			ENSG00000110848			rs4763879-A	rs4763879	0	4763879	intron_variant	0	0.37	2.00E-11	10.69897		1.09	[1.02-1.16]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	14q32.2	14	98032614	intergenic	LINC01550 - NA	ENSG00000246223			54490		rs4900384-G	rs4900384	0	4900384	intergenic_variant	1	0.29	4.00E-09	8.397940009		1.09	[1.02-1.16]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	16q23.1	16	75213347	intergenic	CTRB2 - CTRB1	ENSG00000284810	ENSG00000285346		6186	5641	rs7202877-G	rs7202877	0	7202877	intergenic_variant	1	0.1	3.00E-15	14.52287875		1.28	[1.17-1.41]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	20p13	20	1629905	intergenic	SIRPG			ENSG00000089012			rs2281808-?	rs2281808	0	2281808	intron_variant	0	0.64	1.00E-11	11		1.11	[1.05-1.19]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	22q12.2	22	30185733	intergenic	HORMAD2 - LIF-AS1	ENSG00000176635	ENSG00000232530		8658	53461	rs5753037-T	rs5753037	0	5753037	intron_variant	1	0.39	3.00E-16	15.52287875		1.1	[1.04-1.17]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	1p31.3	1	63643100	PGM1	PGM1			ENSG00000079739			rs2269241-G	rs2269241	0	2269241	intron_variant	0	0.19	4.00E-07	6.397940009		1.1	[1.02-1.18]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	2p24.3	2	12500615	intergenic	MIR3681HG			ENSG00000224184			rs1534422-G	rs1534422	0	1534422	intron_variant	0	0.46	2.00E-06	5.698970004		1.08	[1.02-1.15]	"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
01/06/2009	19430480	Barrett JC	2009-05-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19430480	Genome-wide association study and meta-analysis find that over 40 loci affect risk of type 1 diabetes.	Type 1 diabetes	"7,514 European ancestry cases, 9,045 European ancestry controls"	"4,267 European ancestry cases, 4,670 European ancestry controls, 4,342 European ancestry trios from 2,319 families"	6p21.32	6	32440750	MHC	"HLA-DRA, HLA-DRA, HLA-DRA, HLA-DRA, HLA-DRA"			"ENSG00000228987, ENSG00000206308, ENSG00000230726, ENSG00000204287, ENSG00000227993"			rs9268645-?	rs9268645	0	9268645	intron_variant	0	NR	1.00E-100	100				"Affymetrix, Illumina [841622] (imputed)"	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST000392	Genome-wide genotyping array
